Data_Hora,Dificuldade,Modo_EDS,Mobilidade,Classe,Fitness,HP,Atk,AtkSpd,MovSpd
2026-09-01 14:50:16,1,0,Lento,Dano(GlassCannon),350.82,10,44,2.39,2.18
2026-09-01 14:50:16,1,0,Medio,Tank,162.01,83,22,1.55,5.28
2026-09-01 14:50:16,1,0,Medio,Balanceado,219.68,41,29,1.97,4.65
2026-09-01 14:50:16,1,0,Medio,Dano(GlassCannon),254.02,12,31,2.14,4.88
2026-09-01 14:50:16,1,0,Rapido,Tank,125.29,40,10,2.02,6.57
2026-09-01 14:51:01,3,0,Lento,Tank,398.47,118,27,1.27,4.01
2026-09-01 14:51:01,3,0,Lento,Balanceado,302.23,45,32,0.55,3.16
2026-09-01 14:51:01,3,0,Lento,Dano(GlassCannon),359.91,28,29,1.74,4.36
2026-09-01 14:51:01,3,0,Medio,Tank,548.76,40,13,1.91,4.94
2026-09-01 14:51:01,3,0,Medio,Balanceado,541.71,28,27,1.74,5.32
2026-09-01 14:51:01,3,0,Medio,Dano(GlassCannon),400.15,27,28,1.95,5.33
2026-09-01 14:51:01,3,0,Rapido,Tank,183.10,67,20,1.31,6.84
2026-09-01 14:51:01,3,0,Rapido,Balanceado,10.11,20,9,1.93,6.73
2026-09-01 14:51:01,3,0,Rapido,Dano(GlassCannon),104.06,20,21,0.96,6.73
2026-09-01 14:51:06,2,0,Lento,Tank,237.38,80,23,1.72,3.24
2026-09-01 14:51:06,2,0,Lento,Balanceado,251.20,87,33,1.50,3.58
2026-09-01 14:51:06,2,0,Lento,Dano(GlassCannon),164.58,25,29,1.45,2.95
2026-09-01 14:51:06,2,0,Medio,Tank,233.83,87,28,1.36,4.73
2026-09-01 14:51:06,2,0,Medio,Balanceado,241.68,72,31,1.29,5.10
2026-09-01 14:51:06,2,0,Medio,Dano(GlassCannon),157.61,10,29,1.61,5.68
2026-09-01 14:51:06,2,0,Rapido,Tank,210.49,48,11,1.89,6.84
2026-09-01 14:51:06,2,0,Rapido,Balanceado,209.87,51,27,1.26,6.53
2026-09-01 14:51:17,1,0,Lento,Tank,212.01,85,28,1.87,3.51
2026-09-01 14:51:17,1,0,Lento,Balanceado,291.33,44,41,2.15,2.19
2026-09-01 14:51:17,1,0,Lento,Dano(GlassCannon),332.91,19,41,2.36,2.49
2026-09-01 14:51:17,1,0,Medio,Tank,179.06,82,26,1.53,4.78
2026-09-01 14:51:17,1,0,Medio,Balanceado,191.61,63,32,1.57,4.50
2026-09-01 14:51:17,1,0,Medio,Dano(GlassCannon),241.98,26,38,1.65,4.61
2026-09-01 14:52:13,1,0,Lento,Tank,214.34,91,30,1.91,2.30
2026-09-01 14:52:13,1,0,Lento,Balanceado,271.71,42,41,1.96,2.73
2026-09-01 14:52:13,1,0,Lento,Dano(GlassCannon),352.63,10,43,2.54,1.94
2026-09-01 14:52:13,1,0,Medio,Tank,131.49,99,14,1.78,5.29
2026-09-01 14:52:13,1,0,Medio,Balanceado,220.12,34,29,1.88,5.16
2026-09-01 14:52:13,1,0,Medio,Dano(GlassCannon),243.55,26,34,1.89,4.62
2026-09-01 14:52:58,1,0,Lento,Tank,173.89,116,35,1.19,3.13
2026-09-01 14:52:58,1,0,Lento,Balanceado,303.91,44,41,2.21,2.02
2026-09-01 14:52:58,1,0,Lento,Dano(GlassCannon),350.52,18,45,2.37,1.80
2026-09-01 14:52:58,1,0,Medio,Tank,147.91,84,22,1.37,5.84
2026-09-01 14:52:58,1,0,Medio,Balanceado,215.39,34,26,2.10,5.00
2026-09-01 14:52:58,1,0,Medio,Dano(GlassCannon),256.75,15,36,1.90,4.62
2026-09-01 14:52:58,1,0,Rapido,Tank,70.84,40,12,2.08,6.99
2026-09-01 14:53:25,2,0,Lento,Tank,199.27,123,20,1.55,4.12
2026-09-01 14:53:25,2,0,Lento,Balanceado,276.52,31,31,2.20,4.05
2026-09-01 14:53:25,2,0,Lento,Dano(GlassCannon),262.74,30,31,1.82,4.40
2026-09-01 14:53:25,2,0,Medio,Tank,245.19,78,23,1.69,4.99
2026-09-01 14:53:25,2,0,Medio,Balanceado,272.61,34,34,1.78,4.69
2026-09-01 14:53:25,2,0,Medio,Dano(GlassCannon),258.04,34,35,1.78,4.50
2026-09-01 14:53:25,2,0,Rapido,Tank,173.50,107,7,0.95,6.91
2026-09-01 14:53:25,2,0,Rapido,Balanceado,150.16,45,35,0.54,7.47
2026-09-01 14:53:56,1,0,Lento,Tank,212.38,97,30,1.91,2.53
2026-09-01 14:53:56,1,0,Lento,Balanceado,307.46,47,38,2.46,1.56
2026-09-01 14:53:56,1,0,Lento,Dano(GlassCannon),351.58,10,40,2.60,2.11
2026-09-01 14:53:56,1,0,Medio,Tank,141.28,106,23,1.26,5.10
2026-09-01 14:53:56,1,0,Medio,Balanceado,197.80,52,27,1.76,5.03
2026-09-01 14:53:56,1,0,Medio,Dano(GlassCannon),253.20,11,35,1.89,4.93
2026-09-01 14:53:56,1,0,Rapido,Tank,77.53,26,8,1.10,7.79
2026-09-01 14:54:20,3,0,Lento,Tank,343.94,38,12,2.15,4.30
2026-09-01 14:54:20,3,0,Lento,Balanceado,312.24,35,15,1.27,3.11
2026-09-01 14:54:20,3,0,Lento,Dano(GlassCannon),217.78,32,33,2.25,3.46
2026-09-01 14:54:20,3,0,Medio,Tank,435.88,46,13,1.85,5.77
2026-09-01 14:54:20,3,0,Medio,Balanceado,668.56,35,26,1.77,5.91
2026-09-01 14:54:20,3,0,Medio,Dano(GlassCannon),160.00,10,26,1.52,5.31
2026-09-01 14:54:20,3,0,Rapido,Tank,517.16,68,13,1.21,6.71
2026-09-01 14:54:20,3,0,Rapido,Balanceado,340.03,41,15,1.21,6.71
2026-09-01 14:54:20,3,0,Rapido,Dano(GlassCannon),90.91,22,39,0.55,7.06
2026-09-01 14:55:27,2,0,Lento,Tank,203.36,104,34,1.04,4.15
2026-09-01 14:55:27,2,0,Lento,Balanceado,275.18,37,31,2.14,3.97
2026-09-01 14:55:27,2,0,Lento,Dano(GlassCannon),292.05,12,33,2.28,4.21
2026-09-01 14:55:27,2,0,Medio,Tank,223.74,92,21,1.52,4.74
2026-09-01 14:55:27,2,0,Medio,Balanceado,261.76,35,30,1.98,4.60
2026-09-01 14:55:27,2,0,Medio,Dano(GlassCannon),270.70,12,33,2.17,4.56
2026-09-01 14:57:01,3,0,Lento,Tank,253.42,88,14,0.73,3.94
2026-09-01 14:57:01,3,0,Lento,Balanceado,411.34,77,29,0.88,4.37
2026-09-01 14:57:01,3,0,Lento,Dano(GlassCannon),325.37,21,46,0.89,4.00
2026-09-01 14:57:01,3,0,Medio,Tank,379.12,85,13,2.00,5.39
2026-09-01 14:57:01,3,0,Medio,Balanceado,408.98,19,10,1.35,6.03
2026-09-01 14:57:01,3,0,Medio,Dano(GlassCannon),649.51,19,24,1.32,5.87
2026-09-01 14:57:01,3,0,Rapido,Tank,437.41,77,10,1.38,7.64
2026-09-01 14:57:01,3,0,Rapido,Balanceado,448.08,18,10,1.77,7.64
2026-09-01 14:57:01,3,0,Rapido,Dano(GlassCannon),386.58,18,27,1.34,7.52
2026-09-01 14:57:24,2,0,Lento,Tank,229.50,105,28,1.27,4.35
2026-09-01 14:57:24,2,0,Lento,Balanceado,237.85,46,32,1.80,4.43
2026-09-01 14:57:24,2,0,Lento,Dano(GlassCannon),141.77,13,41,1.30,4.03
2026-09-01 14:57:24,2,0,Medio,Tank,229.38,83,25,1.44,5.18
2026-09-01 14:57:24,2,0,Medio,Balanceado,241.30,59,31,1.27,4.54
2026-09-01 14:57:24,2,0,Medio,Dano(GlassCannon),179.63,32,32,0.78,5.20
2026-09-01 14:57:24,2,0,Rapido,Balanceado,154.63,44,24,1.37,6.59
2026-09-01 14:59:20,2,0,Lento,Tank,221.64,92,16,2.25,3.99
2026-09-01 14:59:20,2,0,Lento,Balanceado,260.60,62,30,1.70,3.95
2026-09-01 14:59:20,2,0,Lento,Dano(GlassCannon),67.48,24,37,0.98,2.19
2026-09-01 14:59:20,2,0,Medio,Tank,224.14,85,24,1.68,4.57
2026-09-01 14:59:20,2,0,Medio,Balanceado,243.50,62,30,1.68,4.52
2026-09-01 14:59:20,2,0,Medio,Dano(GlassCannon),111.94,34,39,0.80,4.83
2026-09-01 14:59:20,2,0,Rapido,Balanceado,157.53,23,12,2.12,6.54
2026-09-01 15:00:14,3,0,Lento,Tank,453.81,106,24,1.15,2.84
2026-09-01 15:00:14,3,0,Lento,Balanceado,573.95,58,33,1.60,4.38
2026-09-01 15:00:14,3,0,Lento,Dano(GlassCannon),59.92,14,30,2.80,2.46
2026-09-01 15:00:14,3,0,Medio,Tank,447.72,62,14,0.86,4.95
2026-09-01 15:00:14,3,0,Medio,Balanceado,630.01,68,28,1.65,4.64
2026-09-01 15:00:14,3,0,Medio,Dano(GlassCannon),184.48,19,31,0.64,4.60
2026-09-01 15:00:14,3,0,Rapido,Tank,215.27,34,11,1.94,7.50
2026-09-01 15:00:14,3,0,Rapido,Balanceado,217.65,75,26,0.95,6.62
2026-09-01 15:01:10,2,0,Lento,Tank,223.69,94,23,1.39,4.39
2026-09-01 15:01:10,2,0,Lento,Balanceado,267.52,35,27,2.29,4.27
2026-09-01 15:01:10,2,0,Lento,Dano(GlassCannon),209.52,32,35,1.61,4.04
2026-09-01 15:01:10,2,0,Medio,Tank,234.85,94,25,1.39,4.87
2026-09-01 15:01:10,2,0,Medio,Balanceado,256.44,39,31,1.51,4.96
2026-09-01 15:01:10,2,0,Medio,Dano(GlassCannon),235.45,29,31,1.33,4.56
2026-09-01 15:01:10,2,0,Rapido,Tank,173.87,65,16,1.48,6.55
2026-09-01 15:01:10,2,0,Rapido,Balanceado,188.64,43,16,1.46,6.56
2026-09-01 15:01:10,2,0,Rapido,Dano(GlassCannon),114.60,15,16,1.46,6.56
2026-09-01 15:02:57,2,0,Lento,Tank,234.66,99,25,1.58,4.13
2026-09-01 15:02:57,2,0,Lento,Balanceado,239.66,69,29,1.64,4.45
2026-09-01 15:02:57,2,0,Lento,Dano(GlassCannon),122.35,27,31,0.67,4.27
2026-09-01 15:02:57,2,0,Medio,Tank,224.62,58,11,2.51,5.27
2026-09-01 15:02:57,2,0,Medio,Balanceado,246.85,38,24,1.83,4.72
2026-09-01 15:02:57,2,0,Medio,Dano(GlassCannon),201.22,30,34,1.20,4.72
2026-09-01 15:02:57,2,0,Rapido,Tank,67.34,50,15,0.70,6.53
2026-09-01 15:02:57,2,0,Rapido,Balanceado,208.87,56,23,1.43,6.50
2026-09-01 15:03:37,1,0,Lento,Tank,168.34,90,16,2.37,3.62
2026-09-01 15:03:37,1,0,Lento,Balanceado,294.51,45,42,2.05,2.20
2026-09-01 15:03:37,1,0,Lento,Dano(GlassCannon),348.92,10,46,2.22,2.37
2026-09-01 15:03:37,1,0,Medio,Tank,170.37,67,21,1.97,4.92
2026-09-01 15:03:37,1,0,Medio,Balanceado,203.64,46,34,1.53,4.87
2026-09-01 15:03:37,1,0,Medio,Dano(GlassCannon),261.40,10,37,1.90,4.63
2026-09-01 15:03:37,1,0,Rapido,Tank,77.28,143,9,0.76,7.00
2026-09-01 15:03:37,1,0,Rapido,Balanceado,163.94,46,31,1.09,6.53
2026-09-01 15:04:17,3,0,Lento,Tank,299.19,63,15,1.81,4.39
